File,MRR,Total_Tokens,Predicted_Tokens
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/foundation/favorites/16854.java.tokens,0.7110215053763441,175,63
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16861.java.tokens,0.6746031746031745,113,43
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16863.java.tokens,0.6443452380952381,319,129
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16865.java.tokens,0.6092592592592593,210,76
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16858.java.tokens,0.6880952380952381,165,71
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16857.java.tokens,0.5262800453514739,918,351
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16864.java.tokens,0.6025974025974026,593,232
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16859.java.tokens,0.6559139784946236,77,32
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16860.java.tokens,0.675,54,21
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/openapi/wrappers/ui/16862.java.tokens,0.6895833333333333,214,89
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/16761.java.tokens,0.5424025704809287,810,269
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/16758.java.tokens,0.5650665642601127,578,187
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/queue/16791.java.tokens,0.568800539083558,309,107
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/16759.java.tokens,0.5094202898550725,162,47
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/16785.java.tokens,0.6506944444444444,316,121
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/definitions/16790.java.tokens,0.8411764705882353,256,86
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/definitions/16789.java.tokens,0.7227474323062558,813,273
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/definitions/16786.java.tokens,0.8502331349206349,435,161
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/definitions/16787.java.tokens,0.890625,69,33
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/definitions/16788.java.tokens,0.7948717948717949,66,27
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/16783.java.tokens,0.5158526256352343,770,254
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/16782.java.tokens,0.5481029810298104,335,124
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/output/16784.java.tokens,0.5503166378814047,567,194
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/visitors/16793.java.tokens,0.6996777458186854,713,299
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/visitors/16794.java.tokens,0.6839197530864197,245,91
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/visitors/16792.java.tokens,0.8538304093567252,455,191
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/16762.java.tokens,0.6570833333333334,227,81
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/common/16764.java.tokens,0.6111796982167352,462,163
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/common/16765.java.tokens,0.6018306878306878,773,301
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/common/16763.java.tokens,0.6159262265512265,1250,441
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16772.java.tokens,0.5536473862055257,1614,560
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16774.java.tokens,0.7919020715630884,458,178
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16780.java.tokens,0.8085091420534459,624,238
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16779.java.tokens,0.5483870967741935,120,32
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16776.java.tokens,0.7096774193548387,265,94
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16781.java.tokens,0.8696078431372549,347,137
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16775.java.tokens,0.8014705882352942,214,86
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16777.java.tokens,0.8092105263157895,101,39
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16778.java.tokens,0.7276595744680852,138,48
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/gradle/16773.java.tokens,0.7007723922902495,888,337
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/basic/16767.java.tokens,0.8095238095238095,61,22
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/basic/16768.java.tokens,0.6550324675324676,233,89
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/basic/16771.java.tokens,0.5915275581327242,835,272
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/basic/16770.java.tokens,0.5807343234323432,568,203
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/basic/16769.java.tokens,0.7058823529411765,429,137
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/ipc/basic/16766.java.tokens,0.7357638888888889,419,145
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/main/java/org/gradle/foundation/16760.java.tokens,0.4953431372549019,343,137
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/integTest/groovy/org/gradle/integtests/16755.java.tokens,0.6916666666666667,101,41
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/integTest/groovy/org/gradle/integtests/16757.java.tokens,0.6666666666666666,104,42
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/integTest/groovy/org/gradle/integtests/16751.java.tokens,0.8461538461538461,70,27
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/integTest/groovy/org/gradle/integtests/16753.java.tokens,0.6712792619847491,2495,894
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/integTest/groovy/org/gradle/integtests/16750.java.tokens,0.615852490421456,552,175
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/integTest/groovy/org/gradle/integtests/16752.java.tokens,0.8407407407407407,72,28
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/integTest/groovy/org/gradle/integtests/16754.java.tokens,0.5941091954022989,649,233
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/integTest/groovy/org/gradle/integtests/16756.java.tokens,0.7751075197304248,1047,359
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16874.java.tokens,0.8520752269779507,819,258
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16866.java.tokens,0.5969047619047619,502,151
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16869.java.tokens,0.750282154528478,3699,1361
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16870.java.tokens,0.7943037974683544,794,159
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16872.java.tokens,0.6945114409400124,1168,309
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16871.java.tokens,0.7310242696112261,1096,415
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16873.java.tokens,0.6286216931216931,2107,751
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16868.java.tokens,0.7150507461853108,3080,1138
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/ui/src/test/groovy/org/gradle/foundation/16867.java.tokens,0.8520833333333333,314,121
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/test/groovy/org/gradle/api/internal/artifacts/ivyservice/moduleconverter/dependencies/13499.java.tokens,0.6675757575757576,437,166
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/test/groovy/org/gradle/api/internal/artifacts/ivyservice/moduleconverter/dependencies/13498.java.tokens,0.7389880952380953,284,113
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/test/groovy/org/gradle/api/internal/artifacts/ivyservice/moduleconverter/dependencies/13497.java.tokens,0.6139514866979656,922,356
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/test/groovy/org/gradle/api/internal/artifacts/configurations/13496.java.tokens,0.7857142857142857,75,29
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/test/groovy/org/gradle/api/internal/artifacts/13495.java.tokens,0.6139311043566363,1698,612
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13373.java.tokens,0.8191666666666666,191,81
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13371.java.tokens,0.7904411764705882,171,69
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13378.java.tokens,0.7354166666666666,326,113
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13377.java.tokens,0.686127744510978,431,168
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13375.java.tokens,0.7452173913043478,273,116
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13376.java.tokens,0.823943661971831,172,72
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13379.java.tokens,0.7228448275862068,288,117
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13374.java.tokens,0.7905405405405406,256,112
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/notations/13372.java.tokens,0.7095929995929996,474,196
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13053.java.tokens,0.9,47,21
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13031.java.tokens,0.7916666666666666,59,25
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13043.java.tokens,0.7128930817610063,488,160
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13041.java.tokens,0.7023964131106988,252,78
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13051.java.tokens,0.5,62,23
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13033.java.tokens,0.5666666666666667,39,16
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13058.java.tokens,0.8044871794871795,114,53
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13057.java.tokens,0.7904040404040403,159,67
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/query/13317.java.tokens,0.8796296296296295,232,100
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/query/13316.java.tokens,0.6290849673202614,1221,477
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13035.java.tokens,0.8655913978494624,66,32
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13080.java.tokens,0.7425287356321838,70,30
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13074.java.tokens,0.5845853858784893,362,117
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13082.java.tokens,0.6518640350877193,232,77
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13079.java.tokens,0.599290780141844,117,48
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13076.java.tokens,0.8402329749103943,524,187
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13075.java.tokens,0.6643637417513822,470,179
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13081.java.tokens,0.8648809523809523,417,141
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13077.java.tokens,0.6803393213572854,424,168
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13078.java.tokens,0.6636639369123446,1259,472
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/dsl/13083.java.tokens,0.6565508021390375,490,188
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13047.java.tokens,0.6057422969187676,493,171
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/13048.java.tokens,0.6004870129870129,1340,595
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/13092.java.tokens,0.6944444444444444,385,145
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/13108.java.tokens,0.7657501053518752,599,227
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/13107.java.tokens,0.6263513513513514,561,223
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/dependencysubstitution/13112.java.tokens,0.6152848060205008,980,368
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/dependencysubstitution/13110.java.tokens,0.6679909042268593,458,179
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/dependencysubstitution/13116.java.tokens,0.7112403100775193,232,87
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/dependencysubstitution/13114.java.tokens,0.775,116,51
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/dependencysubstitution/13115.java.tokens,0.7866666666666666,307,111
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/dependencysubstitution/13113.java.tokens,0.7242424242424242,275,111
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/dependencysubstitution/13111.java.tokens,0.7015807962529274,303,123
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/13090.java.tokens,0.639480198019802,896,405
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/13242.java.tokens,0.6051587301587301,411,148
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13293.java.tokens,0.7699530516431925,190,72
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13291.java.tokens,0.721763085399449,321,122
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13302.java.tokens,0.6798487103174603,1233,449
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13298.java.tokens,0.7634408602150538,74,32
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13297.java.tokens,0.624113475177305,373,142
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13300.java.tokens,0.8546099290780141,103,48
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13295.java.tokens,0.5645833333333333,449,177
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13296.java.tokens,0.7851851851851852,102,46
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13299.java.tokens,0.7319182389937107,252,107
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13289.java.tokens,0.6932222222222222,351,151
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13303.java.tokens,0.5419934640522875,375,103
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13294.java.tokens,0.783179012345679,134,55
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13301.java.tokens,0.6944444444444445,162,67
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13292.java.tokens,0.7641003948110546,551,198
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/result/13290.java.tokens,0.7671592775041051,568,204
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13280.java.tokens,0.6379923574368018,1030,379
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13274.java.tokens,0.7261904761904762,107,43
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13279.java.tokens,0.8518518518518519,66,28
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13276.java.tokens,0.6709853249475891,657,266
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13272.java.tokens,0.6987767584097859,261,110
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13273.java.tokens,0.7054794520547946,185,74
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13275.java.tokens,0.8365384615384616,106,53
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13281.java.tokens,0.7189922480620156,209,87
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13277.java.tokens,0.8611111111111112,81,37
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/oldresult/13278.java.tokens,0.8333333333333334,84,37
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/13240.java.tokens,0.5797903575363529,4058,1312
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/13246.java.tokens,0.6413043478260869,115,47
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/13236.java.tokens,0.7951388888888888,108,49
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/13239.java.tokens,0.5194673823286541,491,174
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/13244.java.tokens,0.8373015873015872,87,43
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/graph/13258.java.tokens,0.4378701729447998,4516,1609
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/graph/13257.java.tokens,0.7594871794871795,168,66
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/graph/13261.java.tokens,0.45486275541524157,505,182
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/graph/13262.java.tokens,0.8125,50,25
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/graph/13260.java.tokens,0.8135593220338984,139,60
/data/ccasal/CodeNLP/DiverseJavaCompletion/gradle___gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/ivyservice/resolveengine/graph/conflicts/13267.java.tokens,0.8478260869565217,56,24
