File,MRR,Total_Tokens,Predicted_Tokens
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6009.java.tokens,0.6666666666666666,10,10
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6019.java.tokens,0.490017861355441,943,943
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6016.java.tokens,0.6017057569296375,470,470
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6010.java.tokens,0.5853280141843972,189,189
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6020.java.tokens,0.6634418500850838,570,570
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6012.java.tokens,0.6955445544554455,102,102
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6021.java.tokens,0.6124666666666667,126,126
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6011.java.tokens,0.6136363636363636,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6013.java.tokens,0.5114053861244873,268,268
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6015.java.tokens,0.6540522875816993,256,256
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6017.java.tokens,0.6614653023743933,122,122
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6018.java.tokens,0.6738601823708207,95,95
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6008.java.tokens,0.6383730158730159,101,101
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/bootstrap/6007.java.tokens,0.6942631058358062,338,338
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/5421.java.tokens,0.6723895582329317,167,167
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/threadpool/8167.java.tokens,0.5909697670696754,2183,2183
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/threadpool/8168.java.tokens,0.8317409766454353,158,158
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/threadpool/8170.java.tokens,0.7154320987654321,379,379
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/threadpool/8169.java.tokens,0.8263888888888888,25,25
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/5431.java.tokens,0.6666666666666667,15,15
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/6193.java.tokens,0.5165494227994228,265,265
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/bytes/6217.java.tokens,0.7749518304431599,174,174
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/bytes/6218.java.tokens,0.8124689440993789,231,231
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/bytes/6219.java.tokens,0.6432467155704753,767,767
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/bytes/6216.java.tokens,0.8015717120181406,281,281
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/bytes/6220.java.tokens,0.8777777777777778,46,46
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6265.java.tokens,0.7630597014925373,135,135
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6268.java.tokens,0.5577271263065525,1430,1430
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6267.java.tokens,0.7074468085106383,142,142
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6261.java.tokens,0.7138888888888889,187,187
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6263.java.tokens,0.7778901734104046,174,174
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6270.java.tokens,0.49000000000000005,81,81
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6260.java.tokens,0.7959653092006033,222,222
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6262.java.tokens,0.7140641430073607,318,318
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6264.java.tokens,0.79,101,101
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6259.java.tokens,0.7606078203639179,247,247
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6266.java.tokens,0.8271406215068187,143,143
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/builders/6269.java.tokens,0.5763938372345453,1244,1244
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/6255.java.tokens,0.8183520599250936,90,90
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/6257.java.tokens,0.8354700854700855,79,79
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/6258.java.tokens,0.6981132075471698,54,54
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/6253.java.tokens,0.6542565597667639,246,246
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/6252.java.tokens,0.6649176480628094,931,931
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/6254.java.tokens,0.5839113575414945,658,658
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/geo/6256.java.tokens,0.5689655172413793,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6306.java.tokens,0.6013032968446982,1728,1728
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6309.java.tokens,0.8241869918699186,83,83
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6319.java.tokens,0.725,21,21
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6277.java.tokens,0.8333333333333334,44,44
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6278.java.tokens,0.9655172413793104,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6316.java.tokens,0.7678571428571429,43,43
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6336.java.tokens,0.7747371675943104,155,155
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6339.java.tokens,0.5,8,8
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6283.java.tokens,0.8620689655172413,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6293.java.tokens,0.9696969696969697,34,34
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6344.java.tokens,0.7291666666666666,33,33
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6329.java.tokens,0.64,26,26
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6326.java.tokens,0.8298245614035087,96,96
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6314.java.tokens,0.6811158798283261,234,234
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6275.java.tokens,0.6705357142857142,141,141
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6304.java.tokens,0.8474358974358973,92,92
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6291.java.tokens,0.7734375,97,97
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6324.java.tokens,0.921875,33,33
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6429.java.tokens,0.9015151515151515,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6426.java.tokens,0.65,11,11
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6444.java.tokens,0.7105263157894737,20,20
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6436.java.tokens,0.8654320987654321,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6439.java.tokens,0.8476337448559671,82,82
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6419.java.tokens,0.7297491039426522,94,94
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6416.java.tokens,0.8467741935483871,32,32
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6434.java.tokens,0.8538461538461538,27,27
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6424.java.tokens,0.8730769230769231,27,27
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6446.java.tokens,0.8615384615384615,14,14
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6414.java.tokens,0.7788461538461539,53,53
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6422.java.tokens,0.861598440545809,58,58
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6440.java.tokens,0.8425925925925926,73,73
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6432.java.tokens,0.7245299145299146,196,196
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6430.java.tokens,0.819047619047619,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6420.java.tokens,0.7520134228187919,150,150
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6442.java.tokens,0.8624497991967871,84,84
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6433.java.tokens,0.8235294117647058,35,35
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6441.java.tokens,0.90625,17,17
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6423.java.tokens,0.6329587598279187,643,643
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6413.java.tokens,0.875,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6443.java.tokens,0.8660337552742616,80,80
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6421.java.tokens,0.9545454545454546,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6431.java.tokens,0.8356269113149847,110,110
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6417.java.tokens,0.8625,41,41
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6418.java.tokens,0.6007894736842105,96,96
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6438.java.tokens,0.7678571428571429,15,15
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6437.java.tokens,0.7914791901012374,128,128
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6445.java.tokens,0.8216216216216216,75,75
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6427.java.tokens,0.6146561594935004,708,708
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6428.java.tokens,0.8049645390070922,95,95
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6415.java.tokens,0.8106060606060606,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6447.java.tokens,1.0,5,5
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6425.java.tokens,0.8181818181818182,12,12
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/spi/6435.java.tokens,0.8285714285714285,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6334.java.tokens,0.7580601092896175,123,123
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6412.java.tokens,1.0,4,4
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6281.java.tokens,0.7426116838487973,98,98
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6332.java.tokens,0.6588235294117647,86,86
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6371.java.tokens,0.7727272727272727,12,12
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6361.java.tokens,0.708980463980464,196,196
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6395.java.tokens,0.7268707482993197,50,50
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6385.java.tokens,1.0,20,20
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6363.java.tokens,0.7655665566556655,304,304
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6373.java.tokens,0.8317460317460318,100,100
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6388.java.tokens,0.7548865619546248,192,192
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6387.java.tokens,0.8323598130841121,215,215
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6397.java.tokens,0.8244569757727652,134,134
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6398.java.tokens,1.0,5,5
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6391.java.tokens,0.6044303797468354,80,80
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6381.java.tokens,0.8931818181818182,67,67
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6375.java.tokens,0.8371757219774841,228,228
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6365.java.tokens,0.7333333333333333,11,11
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6383.java.tokens,0.8,11,11
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6393.java.tokens,0.5092592592592593,46,46
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6368.java.tokens,0.7738095238095238,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6367.java.tokens,0.616629129129129,149,149
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6377.java.tokens,0.7784722222222222,49,49
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6378.java.tokens,0.6620314675577834,286,286
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6364.java.tokens,0.7698856078744346,180,180
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6374.java.tokens,0.6795833333333333,81,81
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6380.java.tokens,0.8655913978494623,156,156
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6390.java.tokens,0.7237833594976453,274,274
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6379.java.tokens,0.8174657534246575,147,147
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6376.java.tokens,0.693452380952381,57,57
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6366.java.tokens,0.7593368752459662,243,243
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6369.java.tokens,0.5911339717046239,1105,1105
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6392.java.tokens,0.6930555555555556,61,61
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6382.java.tokens,0.5819366773993108,1125,1125
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6384.java.tokens,0.6666666666666666,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6394.java.tokens,0.65,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6360.java.tokens,0.707525697503671,228,228
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6370.java.tokens,0.734375,17,17
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6396.java.tokens,0.743689041881813,84,84
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6386.java.tokens,0.6554093567251462,229,229
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6389.java.tokens,0.7304421768707483,309,309
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6372.java.tokens,0.7905521262002744,163,163
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/internal/6362.java.tokens,0.7,11,11
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6288.java.tokens,0.8333333333333333,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6287.java.tokens,0.7286821705426356,130,130
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6340.java.tokens,0.7898609290811126,219,219
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6297.java.tokens,0.9193548387096774,32,32
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6298.java.tokens,0.6420466774280333,355,355
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6322.java.tokens,0.6532258064516129,63,63
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6302.java.tokens,0.9054054054054054,38,38
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6312.java.tokens,0.8888888888888888,19,19
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6342.java.tokens,0.8333333333333334,31,31
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/binder/6354.java.tokens,0.8611111111111112,19,19
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/binder/6359.java.tokens,1.0,5,5
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/binder/6356.java.tokens,0.9166666666666666,49,49
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/binder/6355.java.tokens,0.8611111111111112,19,19
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/binder/6357.java.tokens,0.7959770114942528,59,59
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/binder/6358.java.tokens,0.83,26,26
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/binder/6353.java.tokens,0.7934782608695652,24,24
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6295.java.tokens,0.8063973063973063,100,100
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6320.java.tokens,0.75,9,9
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6330.java.tokens,0.9411764705882353,18,18
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6285.java.tokens,0.725897581254724,253,253
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6310.java.tokens,0.6793007476027954,587,587
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6300.java.tokens,0.8135135135135135,38,38
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/matcher/6401.java.tokens,0.6257744606190202,580,580
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/matcher/6400.java.tokens,0.9181818181818181,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/matcher/6402.java.tokens,1.0,5,5
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/matcher/6399.java.tokens,0.8059912854030501,154,154
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6313.java.tokens,0.7222222222222222,10,10
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/6303.java.tokens,0.6940285204991087,188,188
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/multibindings/6403.java.tokens,0.8928571428571429,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/multibindings/6407.java.tokens,1.0,5,5
/data/ccasal/CodeNLP/DiverseJavaNames/elastic___elasticsearch/core/src/main/java/org/elasticsearch/common/inject/multibindings/6405.java.tokens,0.7119047619047619,559,559
